trip_distance,tpep_pickup_datetime,tpep_dropoff_datetime,total_amount,tolls_amount,tip_amount,store_and_fwd_flag,stop_time,start_time,region_name,postal_code,pickup_longitude,pickup_latitude,payment_type,passenger_count,mta_tax,longitude,latitude,improvement_surcharge,fare_amount,extra,dropoff_longitude,dropoff_latitude,city_name,all_day,VendorID,STATION_NAME,STATION,RatecodeID,REPORTTPYE,PeakWindDirection,MonthlyWetBulbTemp,MonthlyTotalSnowfall,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD,MonthlyTotalLiquidPrecip,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyMinimumTemp,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureTime,MonthlyMinSeaLevelPressureDate,MonthlyMeanTemp,MonthlyMaximumTemp,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureTime,MonthlyMaxSeaLevelPressureDate,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowDepth,MonthlyGreatestPrecipDate,MonthlyGreatestPrecip,MonthlyDewpointTemp,MonthlyDeptFromNormalPrecip,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyDeptFromNormalAverageTemp,MonthlyDaysWithLT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT1Snow,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT001Precip,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyAverageWindSpeed,MonthlyAverageRH,LONGITUDE,LATITUDE,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYWindDirection,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYVISIBILITY,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYSKYCONDITIONS,HOURLYRelativeHumidity,HOURLYPressureTendency,HOURLYPressureChange,HOURLYPrecip,HOURLYPRSENTWEATHERTYPE,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYAltimeterSetting,ELEVATION,DATE,DAILYWeather,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,DAILYSunset,DAILYSunrise,DAILYSnowfall,DAILYSnowDepth,DAILYPrecip,DAILYPeakWindSpeed,DAILYMinimumDryBulbTemp,DAILYMaximumDryBulbTemp,DAILYHeatingDegreeDays,DAILYDeptFromNormalAverageTemp,DAILYCoolingDegreeDays,DAILYAverageWindSpeed,DAILYAverageWetBulbTemp,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageRelativeHumidity,DAILYAverageDryBulbTemp,DAILYAverageDewPointTemp
.90,2016-01-06 09:18:34,2016-01-06 09:31:21,9.8,0,0,N,None,None,None,None,-73.992774963378906,40.743000030517578,2,1,0.5,None,None,0.3,9,0,-73.977058410644531,40.739044189453125,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.20,2016-01-06 09:18:34,2016-01-06 09:27:31,9.3,0,1,N,None,None,None,None,-74.008354187011719,40.736125946044922,1,1,0.5,None,None,0.3,7.5,0,-74.010154724121094,40.719749450683594,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.80,2016-01-06 09:18:34,2016-01-06 09:34:43,13,0,1.7,N,None,None,None,None,-73.9615478515625,40.757785797119141,1,1,0.5,None,None,0.3,10.5,0,-73.972610473632812,40.758903503417969,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.30,2016-01-06 09:18:34,2016-01-06 09:32:33,12.3,0,0,N,None | None | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00 | 2016-01-01 20:00:00,New York | New York | New York,None | None | 10013,-74.008827209472656,40.719169616699219,2,1,0.5,-74.0064 | -74.0064 | -74.0050159,40.7142 | 40.7142 | 40.7208412,0.3,11.5,0,-73.99072265625,40.694492340087891,New York | New York | New York,1 | 1 | 0,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.50,2016-01-06 09:18:34,2016-01-06 09:33:12,12.3,0,1,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.977371215820313,40.749591827392578,1,1,0.5,-73.968,40.759,0.3,10.5,0,-73.976058959960937,40.763931274414063,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.64,2016-01-06 09:18:34,2016-01-06 09:41:45,18.3,0,2,N,None,None,None,None,-73.950904846191406,40.771568298339844,1,3,0.5,None,None,0.3,15.5,0,-73.980796813964844,40.762340545654297,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.67,2016-01-06 09:18:34,2016-01-06 09:26:19,8.4,0,1.1,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.984138488769531,40.768180847167969,1,1,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,6.5,0,-73.973442077636719,40.764427185058594,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.12,2016-01-06 09:18:34,2016-01-06 09:31:24,9.8,0,0,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.990715026855469,40.751117706298828,2,1,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,9,0,-73.972877502441406,40.746421813964844,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.20,2016-01-06 09:18:34,2016-01-06 09:22:20,6,0,1.2,N,None | 2016-12-31 00:00:00,2016-01-01 00:00:00 | 2016-01-01 00:00:00,New York | New York,10019 | 10022,-73.989990234375,40.757305145263672,1,1,0.5,-73.9803996 | -73.968,40.7656668 | 40.759,0.3,4,0,-73.987525939941406,40.760303497314453,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.00,2016-01-06 09:18:35,2016-01-06 09:27:51,8.3,0,0,N,None,None,None,None,-73.961715698242188,40.7642822265625,2,1,0.5,None,None,0.3,7.5,0,-73.9703369140625,40.752101898193359,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.50,2016-01-06 09:18:35,2016-01-06 09:26:01,9.3,0,2,N,2016-07-03 00:00:00,2015-10-08 00:00:00,New York,10019,-74.005203247070313,40.718460083007813,1,1,0.5,-73.9844951,40.7632328,0.3,6.5,0,-74.011337280273437,40.714859008789063,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.98,2016-01-06 09:18:35,2016-01-06 09:33:11,12.8,0,0,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.981391906738281,40.728908538818359,2,1,0.5,-73.968,40.759,0.3,12,0,-73.969383239746094,40.748710632324219,New York,2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.03,2016-01-06 09:18:35,2016-01-06 09:29:54,10.8,0,2,N,None | None | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00 | 2016-01-01 02:00:00,New York | New York | New York,None | None | 10038,-73.982398986816406,40.751369476318359,1,1,0.5,-74.0064 | -74.0064 | -74.0081571,40.7142 | 40.7142 | 40.7090990,0.3,8,0,-73.996902465820313,40.751399993896484,New York | New York | New York,1 | 1 | 0,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.79,2016-01-06 09:18:36,2016-01-06 09:33:44,11.3,0,0,N,None,None,None,None,-73.982757568359375,40.77191162109375,2,1,0.5,None,None,0.3,10.5,0,-73.991249084472656,40.749168395996094,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.81,2016-01-06 09:18:36,2016-01-06 09:33:50,11.8,0,0,N,None,None,None,None,-73.95050048828125,40.779769897460938,1,6,0.5,None,None,0.3,11,0,-73.968330383300781,40.761638641357422,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.62,2016-01-06 09:18:36,2016-01-06 09:31:00,10.3,0,1,N,None,None,None,None,-73.965896606445313,40.759693145751953,1,2,0.5,None,None,0.3,8.5,0,-73.975990295410156,40.763744354248047,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.81,2016-01-06 09:18:36,2016-01-06 09:32:05,13.3,0,2,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.995491027832031,40.717090606689453,1,1,0.5,-73.968,40.759,0.3,10.5,0,-74.013763427734375,40.714790344238281,New York,2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.90,2016-01-06 09:18:37,2016-01-06 09:28:49,10.55,0,1.75,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.995223999023437,40.749744415283203,1,1,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,8,0,-73.9862060546875,40.762218475341797,New York | New York,1 | 2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10.20,2016-01-06 09:18:37,2016-01-06 09:56:54,49.59,5.54,8.25,N,None | None | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00 | 2016-01-01 02:00:00,New York | New York | New York,None | None | 10038,-73.872764587402344,40.773754119873047,1,1,0.5,-74.0064 | -74.0064 | -74.0081571,40.7142 | 40.7142 | 40.7090990,0.3,35,0,-73.973060607910156,40.761772155761719,New York | New York | New York,1 | 1 | 0,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.70,2016-01-06 09:18:37,2016-01-06 09:32:20,12.95,0,2.15,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-74.005584716796875,40.738765716552734,1,1,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,10,0,-73.994392395019531,40.719661712646484,New York | New York,1 | 2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.72,2016-01-06 09:18:37,2016-01-06 09:49:44,20.3,0,0,N,None | 2016-12-31 00:00:00,2016-01-01 00:00:00 | 2016-01-01 00:00:00,New York | New York,10019 | 10022,-73.974586486816406,40.787940979003906,2,1,0.5,-73.9803996 | -73.968,40.7656668 | 40.759,0.3,19.5,0,-73.957023620605469,40.762619018554687,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.30,2016-01-06 09:18:37,2016-01-06 09:30:41,9.8,0,0,N,None,None,None,None,-73.965118408203125,40.769161224365234,2,1,0.5,None,None,0.3,9,0,-73.976882934570313,40.758628845214844,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.31,2016-01-06 09:18:37,2016-01-06 09:37:56,15.96,0,2.66,N,None,None,None,None,-73.956771850585938,40.778068542480469,1,1,0.5,None,None,0.3,12.5,0,-73.961051940917969,40.766338348388672,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.00,2016-01-06 09:18:38,2016-01-06 09:23:06,7.55,0,1.25,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-74.00994873046875,40.721141815185547,1,1,0.5,-73.968,40.759,0.3,5.5,0,-74.01556396484375,40.707981109619141,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.70,2016-01-06 09:18:38,2016-01-06 09:27:30,7.8,0,0,N,None,None,None,None,-73.974716186523438,40.750328063964844,2,1,0.5,None,None,0.3,7,0,-73.967498779296875,40.760543823242188,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.60,2016-01-06 09:18:38,2016-01-06 09:26:15,7.3,0,0,N,None,2016-01-01 02:00:00,New York,10038,-73.979545593261719,40.749332427978516,2,2,0.5,-74.0081571,40.7090990,0.3,6.5,0,-73.986160278320312,40.743412017822266,New York,0,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.40,2016-01-06 09:18:38,2016-01-06 09:31:21,10.3,0,0,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.954910278320312,40.765735626220703,2,3,0.5,-73.968,40.759,0.3,9.5,0,-73.971641540527344,40.757614135742187,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.15,2016-01-06 09:18:38,2016-01-06 09:28:24,10.3,0,1,N,None,None,None,None,-73.987335205078125,40.724716186523438,1,1,0.5,None,None,0.3,8.5,0,-73.976844787597656,40.739166259765625,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.85,2016-01-06 09:18:38,2016-01-06 09:29:00,8.3,0,0,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.981361389160156,40.764617919921875,2,1,0.5,-73.968,40.759,0.3,7.5,0,-73.988563537597656,40.758888244628906,New York,2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.94,2016-01-06 09:18:38,2016-01-06 09:23:59,6.3,0,0,N,None,None,None,None,-74.016250610351563,40.714809417724609,2,1,0.5,None,None,0.3,5.5,0,-74.010093688964844,40.720241546630859,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,7,None,VRB,25,-3.7,10.00,30.43,30.58,CLR:00,31,3,None,0.00,None,3,-16.1,30,-1.1,30.60,39.6,2016-01-06 09:51,None,None,None,2143,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
